id;season;round;position;points;wins;driverId
2960;2007;13;18;0.0;0;barrichello
2961;2007;13;19;0.0;0;speed
2962;2007;13;20;0.0;0;davidson
2963;2007;13;21;0.0;0;sutil
2964;2007;13;22;0.0;0;albers
2965;2007;13;23;0.0;0;liuzzi
2966;2007;13;24;0.0;0;yamamoto
2967;2007;14;1;97.0;3;hamilton
2968;2007;14;2;95.0;4;alonso
2969;2007;14;3;84.0;4;raikkonen
2970;2007;14;4;77.0;3;massa
2971;2007;14;5;56.0;0;heidfeld
2972;2007;14;6;33.0;0;kubica
2973;2007;14;7;22.0;0;kovalainen
2974;2007;14;8;17.0;0;fisichella
2975;2007;14;9;15.0;0;rosberg
2976;2007;14;10;13.0;0;wurz
2977;2007;14;11;10.0;0;webber
2978;2007;14;12;8.0;0;coulthard
2979;2007;14;13;7.0;0;trulli
2980;2007;14;14;5.0;0;ralf_schumacher
2981;2007;14;15;4.0;0;sato
2982;2007;14;16;2.0;0;button
2983;2007;14;17;1.0;0;vettel
2984;2007;14;18;0.0;0;barrichello
2985;2007;14;19;0.0;0;speed
2986;2007;14;20;0.0;0;davidson
2987;2007;14;21;0.0;0;liuzzi
2988;2007;14;22;0.0;0;sutil
2989;2007;14;23;0.0;0;albers
2990;2007;14;24;0.0;0;yamamoto
2991;2007;15;1;107.0;4;hamilton
2992;2007;15;2;95.0;4;alonso
2993;2007;15;3;90.0;4;raikkonen
2994;2007;15;4;80.0;3;massa
2995;2007;15;5;56.0;0;heidfeld
2996;2007;15;6;35.0;0;kubica
2997;2007;15;7;30.0;0;kovalainen
2998;2007;15;8;21.0;0;fisichella
2999;2007;15;9;15.0;0;rosberg
3000;2007;15;10;13.0;0;wurz
3001;2007;15;11;13.0;0;coulthard
3002;2007;15;12;10.0;0;webber
3003;2007;15;13;7.0;0;trulli
3004;2007;15;14;5.0;0;ralf_schumacher
3005;2007;15;15;4.0;0;sato
3006;2007;15;16;2.0;0;button
3007;2007;15;17;1.0;0;sutil
3008;2007;15;18;1.0;0;vettel
3009;2007;15;19;0.0;0;barrichello
3010;2007;15;20;0.0;0;liuzzi
3011;2007;15;21;0.0;0;speed
3012;2007;15;22;0.0;0;davidson
3013;2007;15;23;0.0;0;yamamoto
3014;2007;15;24;0.0;0;albers
3015;2007;16;1;107.0;4;hamilton
3016;2007;16;2;103.0;4;alonso
3017;2007;16;3;100.0;5;raikkonen
3018;2007;16;4;86.0;3;massa
3019;2007;16;5;58.0;0;heidfeld
3020;2007;16;6;35.0;0;kubica
3021;2007;16;7;30.0;0;kovalainen
3022;2007;16;8;21.0;0;fisichella
3023;2007;16;9;15.0;0;rosberg
3024;2007;16;10;14.0;0;coulthard
3025;2007;16;11;13.0;0;wurz
3026;2007;16;12;10.0;0;webber
3027;2007;16;13;7.0;0;trulli
3028;2007;16;14;6.0;0;vettel
3029;2007;16;15;6.0;0;button
3030;2007;16;16;5.0;0;ralf_schumacher
3031;2007;16;17;4.0;0;sato
3032;2007;16;18;3.0;0;liuzzi
3033;2007;16;19;1.0;0;sutil
3034;2007;16;20;0.0;0;barrichello
3035;2007;16;21;0.0;0;speed
3036;2007;16;22;0.0;0;davidson
3037;2007;16;23;0.0;0;yamamoto
3038;2007;16;24;0.0;0;albers
3039;2007;17;1;110.0;6;raikkonen
3040;2007;17;2;109.0;4;hamilton
3041;2007;17;3;109.0;4;alonso
3042;2007;17;4;94.0;3;massa
3043;2007;17;5;61.0;0;heidfeld
3044;2007;17;6;39.0;0;kubica
3045;2007;17;7;30.0;0;kovalainen
3046;2007;17;8;21.0;0;fisichella
3047;2007;17;9;20.0;0;rosberg
3048;2007;17;10;14.0;0;coulthard
3049;2007;17;11;13.0;0;wurz
3050;2007;17;12;10.0;0;webber
3051;2007;17;13;8.0;0;trulli
3052;2007;17;14;6.0;0;vettel
3053;2007;17;15;6.0;0;button
3054;2007;17;16;5.0;0;ralf_schumacher
3055;2007;17;17;4.0;0;sato
3056;2007;17;18;3.0;0;liuzzi
3057;2007;17;19;1.0;0;sutil
3058;2007;17;20;0.0;0;barrichello
3059;2007;17;21;0.0;0;speed
3060;2007;17;22;0.0;0;nakajima
3061;2007;17;23;0.0;0;davidson
3062;2007;17;24;0.0;0;yamamoto
3063;2007;17;25;0.0;0;albers
3064;2008;1;1;10.0;1;hamilton
3065;2008;1;2;8.0;0;heidfeld
3066;2008;1;3;6.0;0;rosberg
3067;2008;1;4;5.0;0;alonso
3068;2008;1;5;4.0;0;kovalainen
3069;2008;1;6;3.0;0;nakajima
3070;2008;1;7;2.0;0;bourdais
3071;2008;1;8;1.0;0;raikkonen
3072;2008;2;1;14.0;1;hamilton
3073;2008;2;2;11.0;1;raikkonen
3074;2008;2;3;11.0;0;heidfeld
3075;2008;2;4;10.0;0;kovalainen
3076;2008;2;5;8.0;0;kubica
3077;2008;2;6;6.0;0;rosberg
3078;2008;2;7;6.0;0;alonso
3079;2008;2;8;5.0;0;trulli
3080;2008;2;9;3.0;0;nakajima
3081;2008;2;10;2.0;0;bourdais
3082;2008;2;11;2.0;0;webber
3083;2008;2;12;0.0;0;coulthard
3084;2008;2;13;0.0;0;button
3085;2008;2;14;0.0;0;piquet_jr
3086;2008;2;15;0.0;0;fisichella
3087;2008;2;16;0.0;0;barrichello
3088;2008;2;17;0.0;0;davidson
3089;2008;2;18;0.0;0;sato
3090;2008;3;1;19.0;1;raikkonen
3091;2008;3;2;16.0;0;heidfeld
3092;2008;3;3;14.0;1;hamilton
3093;2008;3;4;14.0;0;kubica
3094;2008;3;5;14.0;0;kovalainen
3095;2008;3;6;10.0;1;massa
3096;2008;3;7;8.0;0;trulli
3097;2008;3;8;7.0;0;rosberg
3098;2008;3;9;6.0;0;alonso
3099;2008;3;10;4.0;0;webber
3100;2008;3;11;3.0;0;nakajima
3101;2008;3;12;2.0;0;bourdais
3102;2008;3;13;0.0;0;coulthard
3103;2008;3;14;0.0;0;glock
3104;2008;3;15;0.0;0;button
3105;2008;3;16;0.0;0;barrichello
3106;2008;3;17;0.0;0;piquet_jr
3107;2008;3;18;0.0;0;fisichella
3108;2008;3;19;0.0;0;davidson
3109;2008;3;20;0.0;0;sato
3110;2008;3;21;0.0;0;sutil
3111;2008;4;1;29.0;2;raikkonen
3112;2008;4;2;20.0;1;hamilton
3113;2008;4;3;19.0;0;kubica
3114;2008;4;4;18.0;1;massa
3115;2008;4;5;16.0;0;heidfeld
3116;2008;4;6;14.0;0;kovalainen
3117;2008;4;7;9.0;0;trulli
3118;2008;4;8;8.0;0;webber
3119;2008;4;9;7.0;0;rosberg
3120;2008;4;10;6.0;0;alonso
3121;2008;4;11;5.0;0;nakajima
3122;2008;4;12;3.0;0;button
3123;2008;4;13;2.0;0;bourdais
3124;2008;4;14;0.0;0;glock
3125;2008;4;15;0.0;0;coulthard
3126;2008;4;16;0.0;0;fisichella
3127;2008;4;17;0.0;0;barrichello
3128;2008;4;18;0.0;0;piquet_jr
3129;2008;4;19;0.0;0;sato
3130;2008;4;20;0.0;0;davidson
3131;2008;4;21;0.0;0;sutil
3132;2008;5;1;35.0;2;raikkonen
3133;2008;5;2;28.0;2;massa
3134;2008;5;3;28.0;1;hamilton
3135;2008;5;4;24.0;0;kubica
3136;2008;5;5;20.0;0;heidfeld
3137;2008;5;6;14.0;0;kovalainen
3138;2008;5;7;10.0;0;webber
3139;2008;5;8;9.0;0;alonso
3140;2008;5;9;9.0;0;trulli
3141;2008;5;10;8.0;0;rosberg
3142;2008;5;11;5.0;0;nakajima
3143;2008;5;12;3.0;0;button
3144;2008;5;13;2.0;0;bourdais
3145;2008;5;14;0.0;0;coulthard
3146;2008;5;15;0.0;0;glock
3147;2008;5;16;0.0;0;fisichella
3148;2008;5;17;0.0;0;barrichello
3149;2008;5;18;0.0;0;piquet_jr
3150;2008;5;19;0.0;0;sato
3151;2008;5;20;0.0;0;davidson
3152;2008;5;21;0.0;0;sutil
3153;2008;5;22;0.0;0;vettel
3154;2008;6;1;38.0;2;hamilton
3155;2008;6;2;35.0;2;raikkonen
3156;2008;6;3;34.0;2;massa
3157;2008;6;4;32.0;0;kubica
3158;2008;6;5;20.0;0;heidfeld
3159;2008;6;6;15.0;0;kovalainen
3160;2008;6;7;15.0;0;webber
3161;2008;6;8;9.0;0;alonso
3162;2008;6;9;9.0;0;trulli
3163;2008;6;10;8.0;0;rosberg
3164;2008;6;11;7.0;0;nakajima
3165;2008;6;12;4.0;0;vettel
3166;2008;6;13;3.0;0;button
3167;2008;6;14;3.0;0;barrichello
3168;2008;6;15;2.0;0;bourdais
3169;2008;6;16;0.0;0;coulthard
3170;2008;6;17;0.0;0;glock
3171;2008;6;18;0.0;0;fisichella
3172;2008;6;19;0.0;0;piquet_jr
3173;2008;6;20;0.0;0;sato
3174;2008;6;21;0.0;0;davidson
3175;2008;6;22;0.0;0;sutil
3176;2008;7;1;42.0;1;kubica
3177;2008;7;2;38.0;2;hamilton
3178;2008;7;3;38.0;2;massa
3179;2008;7;4;35.0;2;raikkonen
3180;2008;7;5;28.0;0;heidfeld
3181;2008;7;6;15.0;0;kovalainen
3182;2008;7;7;15.0;0;webber
3183;2008;7;8;12.0;0;trulli
3184;2008;7;9;9.0;0;alonso
3185;2008;7;10;8.0;0;rosberg
3186;2008;7;11;7.0;0;nakajima
3187;2008;7;12;6.0;0;coulthard
3188;2008;7;13;5.0;0;glock
3189;2008;7;14;5.0;0;vettel
3190;2008;7;15;5.0;0;barrichello
3191;2008;7;16;3.0;0;button
3192;2008;7;17;2.0;0;bourdais
3193;2008;7;18;0.0;0;fisichella
3194;2008;7;19;0.0;0;piquet_jr
3195;2008;7;20;0.0;0;sato
3196;2008;7;21;0.0;0;davidson
3197;2008;7;22;0.0;0;sutil
3198;2008;8;1;48.0;3;massa
3199;2008;8;2;46.0;1;kubica
3200;2008;8;3;43.0;2;raikkonen
3201;2008;8;4;38.0;2;hamilton
3202;2008;8;5;28.0;0;heidfeld
3203;2008;8;6;20.0;0;kovalainen
3204;2008;8;7;18.0;0;trulli
3205;2008;8;8;18.0;0;webber
3206;2008;8;9;10.0;0;alonso
3207;2008;8;10;8.0;0;rosberg
3208;2008;8;11;7.0;0;nakajima
3209;2008;8;12;6.0;0;coulthard
3210;2008;8;13;5.0;0;glock
3211;2008;8;14;5.0;0;vettel
3212;2008;8;15;5.0;0;barrichello
3213;2008;8;16;3.0;0;button
3214;2008;8;17;2.0;0;piquet_jr
3215;2008;8;18;2.0;0;bourdais
3216;2008;8;19;0.0;0;fisichella
3217;2008;8;20;0.0;0;sato
3218;2008;8;21;0.0;0;davidson
3219;2008;8;22;0.0;0;sutil
3220;2008;9;1;48.0;3;hamilton
3221;2008;9;2;48.0;3;massa
3222;2008;9;3;48.0;2;raikkonen
3223;2008;9;4;46.0;1;kubica
3224;2008;9;5;36.0;0;heidfeld
3225;2008;9;6;24.0;0;kovalainen
3226;2008;9;7;20.0;0;trulli
3227;2008;9;8;18.0;0;webber
3228;2008;9;9;13.0;0;alonso
3229;2008;9;10;11.0;0;barrichello
3230;2008;9;11;8.0;0;rosberg
3231;2008;9;12;8.0;0;nakajima
3232;2008;9;13;6.0;0;coulthard
3233;2008;9;14;5.0;0;glock
3234;2008;9;15;5.0;0;vettel
3235;2008;9;16;3.0;0;button
3236;2008;9;17;2.0;0;bourdais
3237;2008;9;18;2.0;0;piquet_jr
3238;2008;9;19;0.0;0;fisichella
3239;2008;9;20;0.0;0;sato
3240;2008;9;21;0.0;0;davidson
3241;2008;9;22;0.0;0;sutil
3242;2008;10;1;58.0;4;hamilton
3243;2008;10;2;54.0;3;massa
3244;2008;10;3;51.0;2;raikkonen
3245;2008;10;4;48.0;1;kubica
3246;2008;10;5;41.0;0;heidfeld
3247;2008;10;6;28.0;0;kovalainen
3248;2008;10;7;20.0;0;trulli
3249;2008;10;8;18.0;0;webber
3250;2008;10;9;13.0;0;alonso
3251;2008;10;10;11.0;0;barrichello
3252;2008;10;11;10.0;0;piquet_jr
3253;2008;10;12;8.0;0;rosberg
3254;2008;10;13;8.0;0;nakajima
3255;2008;10;14;6.0;0;coulthard
3256;2008;10;15;6.0;0;vettel
3257;2008;10;16;5.0;0;glock
3258;2008;10;17;3.0;0;button
3259;2008;10;18;2.0;0;bourdais
3260;2008;10;19;0.0;0;fisichella
3261;2008;10;20;0.0;0;sato
3262;2008;10;21;0.0;0;sutil
3263;2008;10;22;0.0;0;davidson
3264;2008;11;1;62.0;4;hamilton
3265;2008;11;2;57.0;2;raikkonen
3266;2008;11;3;54.0;3;massa
3267;2008;11;4;49.0;1;kubica
3268;2008;11;5;41.0;0;heidfeld
3269;2008;11;6;38.0;1;kovalainen
3270;2008;11;7;22.0;0;trulli
3271;2008;11;8;18.0;0;alonso
3272;2008;11;9;18.0;0;webber
3273;2008;11;10;13.0;0;glock
3274;2008;11;11;13.0;0;piquet_jr
3275;2008;11;12;11.0;0;barrichello
3276;2008;11;13;8.0;0;rosberg
3277;2008;11;14;8.0;0;nakajima
3278;2008;11;15;6.0;0;coulthard
3279;2008;11;16;6.0;0;vettel
3280;2008;11;17;3.0;0;button
3281;2008;11;18;2.0;0;bourdais
3282;2008;11;19;0.0;0;fisichella
3283;2008;11;20;0.0;0;sato
3284;2008;11;21;0.0;0;sutil
3285;2008;11;22;0.0;0;davidson
3286;2008;12;1;70.0;4;hamilton
3287;2008;12;2;64.0;4;massa
3288;2008;12;3;57.0;2;raikkonen
3289;2008;12;4;55.0;1;kubica
3290;2008;12;5;43.0;1;kovalainen
3291;2008;12;6;41.0;0;heidfeld
3292;2008;12;7;26.0;0;trulli
3293;2008;12;8;18.0;0;alonso
3294;2008;12;9;18.0;0;webber
3295;2008;12;10;15.0;0;glock
3296;2008;12;11;13.0;0;piquet_jr
3297;2008;12;12;11.0;0;barrichello
3298;2008;12;13;9.0;0;rosberg
3299;2008;12;14;9.0;0;vettel
3300;2008;12;15;8.0;0;nakajima
3301;2008;12;16;6.0;0;coulthard
3302;2008;12;17;3.0;0;button
3303;2008;12;18;2.0;0;bourdais
3304;2008;12;19;0.0;0;fisichella
3305;2008;12;20;0.0;0;sato
3306;2008;12;21;0.0;0;sutil
3307;2008;12;22;0.0;0;davidson
3308;2008;13;1;76.0;4;hamilton
3309;2008;13;2;74.0;5;massa
3310;2008;13;3;58.0;1;kubica
3311;2008;13;4;57.0;2;raikkonen
3312;2008;13;5;49.0;0;heidfeld
3313;2008;13;6;43.0;1;kovalainen
3314;2008;13;7;26.0;0;trulli
3315;2008;13;8;23.0;0;alonso
3316;2008;13;9;19.0;0;webber
3317;2008;13;10;15.0;0;glock
3318;2008;13;11;13.0;0;piquet_jr
3319;2008;13;12;13.0;0;vettel
3320;2008;13;13;11.0;0;barrichello
3321;2008;13;14;9.0;0;rosberg
3322;2008;13;15;8.0;0;nakajima
3323;2008;13;16;6.0;0;coulthard
3324;2008;13;17;4.0;0;bourdais
3325;2008;13;18;3.0;0;button
3326;2008;13;19;0.0;0;fisichella
3327;2008;13;20;0.0;0;sutil
3328;2008;13;21;0.0;0;sato
3329;2008;13;22;0.0;0;davidson
3330;2008;14;1;78.0;4;hamilton
3331;2008;14;2;77.0;5;massa
3332;2008;14;3;64.0;1;kubica
3333;2008;14;4;57.0;2;raikkonen
3334;2008;14;5;53.0;0;heidfeld
3335;2008;14;6;51.0;1;kovalainen
3336;2008;14;7;28.0;0;alonso
3337;2008;14;8;26.0;0;trulli
3338;2008;14;9;23.0;1;vettel
3339;2008;14;10;20.0;0;webber
3340;2008;14;11;15.0;0;glock
3341;2008;14;12;13.0;0;piquet_jr
3342;2008;14;13;11.0;0;barrichello
3343;2008;14;14;9.0;0;rosberg
3344;2008;14;15;8.0;0;nakajima
3345;2008;14;16;6.0;0;coulthard
3346;2008;14;17;4.0;0;bourdais
3347;2008;14;18;3.0;0;button
3348;2008;14;19;0.0;0;fisichella
3349;2008;14;20;0.0;0;sutil
3350;2008;14;21;0.0;0;sato
3351;2008;14;22;0.0;0;davidson
3352;2008;15;1;84.0;4;hamilton
3353;2008;15;2;77.0;5;massa
3354;2008;15;3;64.0;1;kubica
3355;2008;15;4;57.0;2;raikkonen
3356;2008;15;5;56.0;0;heidfeld
3357;2008;15;6;51.0;1;kovalainen
3358;2008;15;7;38.0;1;alonso
3359;2008;15;8;27.0;1;vettel
3360;2008;15;9;26.0;0;trulli
3361;2008;15;10;20.0;0;glock
3362;2008;15;11;20.0;0;webber
3363;2008;15;12;17.0;0;rosberg
3364;2008;15;13;13.0;0;piquet_jr
3365;2008;15;14;11.0;0;barrichello
3366;2008;15;15;9.0;0;nakajima
3367;2008;15;16;8.0;0;coulthard
3368;2008;15;17;4.0;0;bourdais
3369;2008;15;18;3.0;0;button
3370;2008;15;19;0.0;0;fisichella
3371;2008;15;20;0.0;0;sutil
3372;2008;15;21;0.0;0;sato
3373;2008;15;22;0.0;0;davidson
3374;2008;16;1;84.0;4;hamilton
3375;2008;16;2;79.0;5;massa
3376;2008;16;3;72.0;1;kubica
3377;2008;16;4;63.0;2;raikkonen
3378;2008;16;5;56.0;0;heidfeld
3379;2008;16;6;51.0;1;kovalainen
3380;2008;16;7;48.0;2;alonso
3381;2008;16;8;30.0;1;vettel
3382;2008;16;9;30.0;0;trulli
3383;2008;16;10;21.0;0;webber
3384;2008;16;11;20.0;0;glock
3385;2008;16;12;18.0;0;piquet_jr
3386;2008;16;13;17.0;0;rosberg
3387;2008;16;14;11.0;0;barrichello
3388;2008;16;15;9.0;0;nakajima
3389;2008;16;16;8.0;0;coulthard
3390;2008;16;17;4.0;0;bourdais
3391;2008;16;18;3.0;0;button
3392;2008;16;19;0.0;0;fisichella
3393;2008;16;20;0.0;0;sutil
3394;2008;16;21;0.0;0;sato
3395;2008;16;22;0.0;0;davidson
3396;2008;17;1;94.0;5;hamilton
3397;2008;17;2;87.0;5;massa
3398;2008;17;3;75.0;1;kubica
3399;2008;17;4;69.0;2;raikkonen
3400;2008;17;5;60.0;0;heidfeld
3401;2008;17;6;53.0;2;alonso
3402;2008;17;7;51.0;1;kovalainen
3403;2008;17;8;30.0;1;vettel
3404;2008;17;9;30.0;0;trulli
3405;2008;17;10;22.0;0;glock
3406;2008;17;11;21.0;0;webber
3407;2008;17;12;19.0;0;piquet_jr
3408;2008;17;13;17.0;0;rosberg
3409;2008;17;14;11.0;0;barrichello
3410;2008;17;15;9.0;0;nakajima
3411;2008;17;16;8.0;0;coulthard
3412;2008;17;17;4.0;0;bourdais
3413;2008;17;18;3.0;0;button
3414;2008;17;19;0.0;0;fisichella
3415;2008;17;20;0.0;0;sutil
3416;2008;17;21;0.0;0;sato
3417;2008;17;22;0.0;0;davidson
3418;2008;18;1;98.0;5;hamilton
3419;2008;18;2;97.0;6;massa
3420;2008;18;3;75.0;2;raikkonen
3421;2008;18;4;75.0;1;kubica
3422;2008;18;5;61.0;2;alonso
3423;2008;18;6;60.0;0;heidfeld
3424;2008;18;7;53.0;1;kovalainen
3425;2008;18;8;35.0;1;vettel
3426;2008;18;9;31.0;0;trulli
3427;2008;18;10;25.0;0;glock
3428;2008;18;11;21.0;0;webber
3429;2008;18;12;19.0;0;piquet_jr
3430;2008;18;13;17.0;0;rosberg
3431;2008;18;14;11.0;0;barrichello
3432;2008;18;15;9.0;0;nakajima
3433;2008;18;16;8.0;0;coulthard
3434;2008;18;17;4.0;0;bourdais
3435;2008;18;18;3.0;0;button
3436;2008;18;19;0.0;0;fisichella
3437;2008;18;20;0.0;0;sutil
3438;2008;18;21;0.0;0;sato
3439;2008;18;22;0.0;0;davidson
3440;2009;1;1;10.0;1;button
3441;2009;1;2;8.0;0;barrichello
3442;2009;1;3;6.0;0;trulli
3443;2009;1;4;5.0;0;glock
3444;2009;1;5;4.0;0;alonso
3445;2009;1;6;3.0;0;rosberg
3446;2009;1;7;2.0;0;buemi
3447;2009;1;8;1.0;0;bourdais
3448;2009;1;9;0.0;0;sutil
3449;2009;1;10;0.0;0;heidfeld
3450;2009;1;11;0.0;0;fisichella
3451;2009;1;12;0.0;0;webber
3452;2009;1;13;0.0;0;vettel
3453;2009;1;14;0.0;0;kubica
3454;2009;1;15;0.0;0;raikkonen
3455;2009;2;1;15.0;2;button
3456;2009;2;2;10.0;0;barrichello
3457;2009;2;3;8.5;0;trulli
3458;2009;2;4;8.0;0;glock
3459;2009;2;5;4.0;0;heidfeld
3460;2009;2;6;4.0;0;alonso
3461;2009;2;7;3.5;0;rosberg
3462;2009;2;8;2.0;0;buemi
3463;2009;2;9;1.5;0;webber
3464;2009;2;10;1.0;0;hamilton
3465;2009;2;11;1.0;0;bourdais
3466;2009;2;12;0.0;0;sutil
3467;2009;2;13;0.0;0;massa
3468;2009;2;14;0.0;0;fisichella
3469;2009;2;15;0.0;0;nakajima
3470;2009;2;16;0.0;0;vettel
3471;2009;2;17;0.0;0;piquet_jr
3472;2009;2;18;0.0;0;raikkonen
3473;2009;2;19;0.0;0;kubica
3474;2009;2;20;0.0;0;kovalainen
3475;2009;3;1;21.0;2;button
3476;2009;3;2;15.0;0;barrichello
3477;2009;3;3;10.0;1;vettel
3478;2009;3;4;10.0;0;glock
3479;2009;3;5;9.5;0;webber
3480;2009;3;6;8.5;0;trulli
3481;2009;3;7;4.0;0;heidfeld
3482;2009;3;8;4.0;0;alonso
3483;2009;3;9;4.0;0;kovalainen
3484;2009;3;10;4.0;0;hamilton
3485;2009;3;11;3.5;0;rosberg
3486;2009;3;12;3.0;0;buemi
3487;2009;3;13;1.0;0;bourdais
3488;2009;3;14;0.0;0;sutil
3489;2009;3;15;0.0;0;massa
3490;2009;3;16;0.0;0;raikkonen
3491;2009;3;17;0.0;0;fisichella
3492;2009;3;18;0.0;0;nakajima
3493;2009;3;19;0.0;0;kubica
3494;2009;3;20;0.0;0;piquet_jr
3495;2009;4;1;31.0;3;button
3496;2009;4;2;19.0;0;barrichello
3497;2009;4;3;18.0;1;vettel
3498;2009;4;4;14.5;0;trulli
3499;2009;4;5;12.0;0;glock
3500;2009;4;6;9.5;0;webber
3501;2009;4;7;9.0;0;hamilton
3502;2009;4;8;5.0;0;alonso
3503;2009;4;9;4.0;0;heidfeld
3504;2009;4;10;4.0;0;kovalainen
3505;2009;4;11;3.5;0;rosberg
3506;2009;4;12;3.0;0;raikkonen
3507;2009;4;13;3.0;0;buemi
3508;2009;4;14;1.0;0;bourdais
3509;2009;4;15;0.0;0;massa
3510;2009;4;16;0.0;0;sutil
3511;2009;4;17;0.0;0;piquet_jr
3512;2009;4;18;0.0;0;fisichella
3513;2009;4;19;0.0;0;nakajima
3514;2009;4;20;0.0;0;kubica
3515;2009;5;1;41.0;4;button
3516;2009;5;2;27.0;0;barrichello
3517;2009;5;3;23.0;1;vettel
3518;2009;5;4;15.5;0;webber
3519;2009;5;5;14.5;0;trulli
3520;2009;5;6;12.0;0;glock
3521;2009;5;7;9.0;0;hamilton
3522;2009;5;8;9.0;0;alonso
3523;2009;5;9;6.0;0;heidfeld
3524;2009;5;10;4.5;0;rosberg
3525;2009;5;11;4.0;0;kovalainen
3526;2009;5;12;3.0;0;massa
3527;2009;5;13;3.0;0;raikkonen
3528;2009;5;14;3.0;0;buemi
3529;2009;5;15;1.0;0;bourdais
3530;2009;5;16;0.0;0;sutil
3531;2009;5;17;0.0;0;piquet_jr
3532;2009;5;18;0.0;0;kubica
3533;2009;5;19;0.0;0;fisichella
3534;2009;5;20;0.0;0;nakajima
3535;2009;6;1;51.0;5;button
3536;2009;6;2;35.0;0;barrichello
3537;2009;6;3;23.0;1;vettel
3538;2009;6;4;19.5;0;webber
3539;2009;6;5;14.5;0;trulli
3540;2009;6;6;12.0;0;glock
3541;2009;6;7;11.0;0;alonso
3542;2009;6;8;9.0;0;raikkonen
3543;2009;6;9;9.0;0;hamilton
3544;2009;6;10;8.0;0;massa
3545;2009;6;11;7.5;0;rosberg
3546;2009;6;12;6.0;0;heidfeld
3547;2009;6;13;4.0;0;kovalainen
3548;2009;6;14;3.0;0;buemi
3549;2009;6;15;2.0;0;bourdais
3550;2009;6;16;0.0;0;fisichella
3551;2009;6;17;0.0;0;sutil
3552;2009;6;18;0.0;0;piquet_jr
3553;2009;6;19;0.0;0;kubica
3554;2009;6;20;0.0;0;nakajima
3555;2009;7;1;61.0;6;button
3556;2009;7;2;35.0;0;barrichello
3557;2009;7;3;29.0;1;vettel
3558;2009;7;4;27.5;0;webber
3559;2009;7;5;19.5;0;trulli
3560;2009;7;6;13.0;0;glock
3561;2009;7;7;11.5;0;rosberg
3562;2009;7;8;11.0;0;massa
3563;2009;7;9;11.0;0;alonso
3564;2009;7;10;9.0;0;raikkonen
3565;2009;7;11;9.0;0;hamilton
3566;2009;7;12;6.0;0;heidfeld
3567;2009;7;13;4.0;0;kovalainen
3568;2009;7;14;3.0;0;buemi
3569;2009;7;15;2.0;0;kubica
3570;2009;7;16;2.0;0;bourdais
3571;2009;7;17;0.0;0;fisichella
3572;2009;7;18;0.0;0;sutil
3573;2009;7;19;0.0;0;piquet_jr
3574;2009;7;20;0.0;0;nakajima
3575;2009;8;1;64.0;6;button
3576;2009;8;2;41.0;0;barrichello
3577;2009;8;3;39.0;2;vettel
3578;2009;8;4;35.5;0;webber
3579;2009;8;5;21.5;0;trulli
3580;2009;8;6;16.0;0;massa
3581;2009;8;7;15.5;0;rosberg
3582;2009;8;8;13.0;0;glock
3583;2009;8;9;11.0;0;alonso
3584;2009;8;10;10.0;0;raikkonen
3585;2009;8;11;9.0;0;hamilton
3586;2009;8;12;6.0;0;heidfeld
3587;2009;8;13;4.0;0;kovalainen
3588;2009;8;14;3.0;0;buemi
3589;2009;8;15;2.0;0;kubica
3590;2009;8;16;2.0;0;bourdais
3591;2009;8;17;0.0;0;fisichella
3592;2009;8;18;0.0;0;sutil
3593;2009;8;19;0.0;0;piquet_jr
3594;2009;8;20;0.0;0;nakajima
3595;2009;9;1;68.0;6;button
3596;2009;9;2;47.0;2;vettel
3597;2009;9;3;45.5;1;webber
3598;2009;9;4;44.0;0;barrichello
3599;2009;9;5;22.0;0;massa
3600;2009;9;6;21.5;0;trulli
3601;2009;9;7;20.5;0;rosberg
3602;2009;9;8;13.0;0;glock
3603;2009;9;9;13.0;0;alonso
3604;2009;9;10;10.0;0;raikkonen
3605;2009;9;11;9.0;0;hamilton
3606;2009;9;12;6.0;0;heidfeld
3607;2009;9;13;5.0;0;kovalainen
3608;2009;9;14;3.0;0;buemi
3609;2009;9;15;2.0;0;kubica
3610;2009;9;16;2.0;0;bourdais
3611;2009;9;17;0.0;0;fisichella
3612;2009;9;18;0.0;0;sutil
3613;2009;9;19;0.0;0;piquet_jr
3614;2009;9;20;0.0;0;nakajima
3615;2009;10;1;70.0;6;button
3616;2009;10;2;51.5;1;webber
3617;2009;10;3;47.0;2;vettel
3618;2009;10;4;44.0;0;barrichello
3619;2009;10;5;25.5;0;rosberg
3620;2009;10;6;22.5;0;trulli
3621;2009;10;7;22.0;0;massa
3622;2009;10;8;19.0;1;hamilton
3623;2009;10;9;18.0;0;raikkonen
3624;2009;10;10;16.0;0;glock
3625;2009;10;11;13.0;0;alonso
3626;2009;10;12;9.0;0;kovalainen
3627;2009;10;13;6.0;0;heidfeld
3628;2009;10;14;3.0;0;buemi
3629;2009;10;15;2.0;0;kubica
3630;2009;10;16;2.0;0;bourdais
3631;2009;10;17;0.0;0;fisichella
3632;2009;10;18;0.0;0;nakajima
3633;2009;10;19;0.0;0;sutil
3634;2009;10;20;0.0;0;piquet_jr
3635;2009;10;21;0.0;0;alguersuari
3636;2009;11;1;72.0;6;button
3637;2009;11;2;54.0;1;barrichello
3638;2009;11;3;51.5;1;webber
3639;2009;11;4;47.0;2;vettel
3640;2009;11;5;29.5;0;rosberg
3641;2009;11;6;27.0;1;hamilton
